hero_kill_map	hero_kill_xy	hero_kill_range	hero_kill_count	hero_kill_monster_name	mapped_zircon_monster_index	mapped_zircon_monster_name	old_respawn	new_respawn	confidence	walkable	hero_kill_walkable	overlap	apply_status	mapping_method	match_status	range_note
					474	Evil Fallen	"{""index"": 7779, ""map"": ""D006"", ""xy"": {""x"": 240, ""y"": 160}, ""region_index"": 5857, ""region_name"": ""D006 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7780, ""map"": ""D006"", ""xy"": {""x"": 240, ""y"": 160}, ""region_index"": 5858, ""region_name"": ""D006 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7781, ""map"": ""D006"", ""xy"": {""x"": 240, ""y"": 160}, ""region_index"": 5859, ""region_name"": ""D006 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7782, ""map"": ""D006"", ""xy"": {""x"": 240, ""y"": 160}, ""region_index"": 5860, ""region_name"": ""D006 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7783, ""map"": ""D007"", ""xy"": {""x"": 55, ""y"": 100}, ""region_index"": 5861, ""region_name"": ""D007 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7784, ""map"": ""D007"", ""xy"": {""x"": 55, ""y"": 100}, ""region_index"": 5862, ""region_name"": ""D007 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7785, ""map"": ""D007"", ""xy"": {""x"": 55, ""y"": 100}, ""region_index"": 5863, ""region_name"": ""D007 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7786, ""map"": ""D007"", ""xy"": {""x"": 55, ""y"": 100}, ""region_index"": 5864, ""region_name"": ""D007 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7787, ""map"": ""D007"", ""xy"": {""x"": 55, ""y"": 100}, ""region_index"": 5865, ""region_name"": ""D007 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7788, ""map"": ""D007"", ""xy"": {""x"": 55, ""y"": 100}, ""region_index"": 5866, ""region_name"": ""D007 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7789, ""map"": ""D007"", ""xy"": {""x"": 168, ""y"": 217}, ""region_index"": 5867, ""region_name"": ""D007 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7790, ""map"": ""D007"", ""xy"": {""x"": 168, ""y"": 217}, ""region_index"": 5868, ""region_name"": ""D007 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7791, ""map"": ""D007"", ""xy"": {""x"": 168, ""y"": 217}, ""region_index"": 5869, ""region_name"": ""D007 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7792, ""map"": ""D007"", ""xy"": {""x"": 168, ""y"": 217}, ""region_index"": 5870, ""region_name"": ""D007 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7793, ""map"": ""D007"", ""xy"": {""x"": 168, ""y"": 217}, ""region_index"": 5871, ""region_name"": ""D007 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7794, ""map"": ""D007"", ""xy"": {""x"": 168, ""y"": 217}, ""region_index"": 5872, ""region_name"": ""D007 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7795, ""map"": ""D007"", ""xy"": {""x"": 206, ""y"": 124}, ""region_index"": 5873, ""region_name"": ""D007 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7796, ""map"": ""D007"", ""xy"": {""x"": 206, ""y"": 124}, ""region_index"": 5874, ""region_name"": ""D007 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7797, ""map"": ""D007"", ""xy"": {""x"": 206, ""y"": 124}, ""region_index"": 5875, ""region_name"": ""D007 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7798, ""map"": ""D007"", ""xy"": {""x"": 206, ""y"": 124}, ""region_index"": 5876, ""region_name"": ""D007 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7799, ""map"": ""D007"", ""xy"": {""x"": 206, ""y"": 124}, ""region_index"": 5877, ""region_name"": ""D007 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7800, ""map"": ""D007"", ""xy"": {""x"": 206, ""y"": 124}, ""region_index"": 5878, ""region_name"": ""D007 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 100, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7801, ""map"": ""D2900"", ""xy"": {""x"": 40, ""y"": 56}, ""region_index"": 5879, ""region_name"": ""D2900 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7802, ""map"": ""D2900"", ""xy"": {""x"": 40, ""y"": 56}, ""region_index"": 5880, ""region_name"": ""D2900 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7803, ""map"": ""D2900"", ""xy"": {""x"": 40, ""y"": 56}, ""region_index"": 5881, ""region_name"": ""D2900 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7804, ""map"": ""D2900"", ""xy"": {""x"": 40, ""y"": 56}, ""region_index"": 5882, ""region_name"": ""D2900 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7805, ""map"": ""D2900"", ""xy"": {""x"": 40, ""y"": 56}, ""region_index"": 5883, ""region_name"": ""D2900 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7806, ""map"": ""D2900"", ""xy"": {""x"": 40, ""y"": 56}, ""region_index"": 5884, ""region_name"": ""D2900 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 200, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7807, ""map"": ""D2900"", ""xy"": {""x"": 47, ""y"": 30}, ""region_index"": 5885, ""region_name"": ""D2900 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 20, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7808, ""map"": ""D2900"", ""xy"": {""x"": 47, ""y"": 30}, ""region_index"": 5886, ""region_name"": ""D2900 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 20, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7809, ""map"": ""D2900"", ""xy"": {""x"": 47, ""y"": 30}, ""region_index"": 5887, ""region_name"": ""D2900 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 20, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					477	Evil Punisher	"{""index"": 7810, ""map"": ""D2900"", ""xy"": {""x"": 47, ""y"": 30}, ""region_index"": 5888, ""region_name"": ""D2900 / Evil Punisher Spawn"", ""region_size"": 1, ""count"": 20, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					473	Evil Thunderer	"{""index"": 7811, ""map"": ""D2900"", ""xy"": {""x"": 47, ""y"": 30}, ""region_index"": 5889, ""region_name"": ""D2900 / Evil Thunderer Spawn"", ""region_size"": 1, ""count"": 20, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					474	Evil Fallen	"{""index"": 7812, ""map"": ""D2900"", ""xy"": {""x"": 47, ""y"": 30}, ""region_index"": 5890, ""region_name"": ""D2900 / Evil Fallen Spawn"", ""region_size"": 1, ""count"": 20, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	hero-kill-plan-ambiguous-coordinate	conflict	source plan has count but no radius/range field; do not infer write target
					481	Frost Stone Beast	"{""index"": 7813, ""map"": ""D010"", ""xy"": {""x"": 275, ""y"": 503}, ""region_index"": 5891, ""region_name"": ""D010 / Frost Stone Beast Spawn"", ""region_size"": 1, ""count"": 500, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					361	Jungle Mammoth	"{""index"": 7814, ""map"": ""D010"", ""xy"": {""x"": 275, ""y"": 503}, ""region_index"": 5892, ""region_name"": ""D010 / Jungle Mammoth Spawn"", ""region_size"": 1, ""count"": 500, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					450	Unicorn Rhino	"{""index"": 7815, ""map"": ""D010"", ""xy"": {""x"": 275, ""y"": 503}, ""region_index"": 5893, ""region_name"": ""D010 / Unicorn Rhino Spawn"", ""region_size"": 1, ""count"": 500, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					363	Wounded Soul Corpse	"{""index"": 7816, ""map"": ""D010"", ""xy"": {""x"": 275, ""y"": 503}, ""region_index"": 5894, ""region_name"": ""D010 / Wounded Soul Corpse Spawn"", ""region_size"": 1, ""count"": 500, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					463	Desolation Corpse	"{""index"": 7817, ""map"": ""D010"", ""xy"": {""x"": 275, ""y"": 503}, ""region_index"": 5895, ""region_name"": ""D010 / Desolation Corpse Spawn"", ""region_size"": 1, ""count"": 500, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
					447	Deep Mud Man	"{""index"": 7818, ""map"": ""D010"", ""xy"": {""x"": 275, ""y"": 503}, ""region_index"": 5896, ""region_name"": ""D010 / Deep Mud Man Spawn"", ""region_size"": 1, ""count"": 500, ""delay"": 1, ""respawn_index"": 0}"		pending	pass	pending	[]	blocked	zircon-only-refresh-no-exact-plan-match	zircon-only	source plan has count but no radius/range field; do not infer write target
D010	"{""x"": 461, ""y"": 330}"		700	Frost Stone Beast	481	Frost Stone Beast	"{""index"": 7819, ""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""region_index"": 5897, ""region_name"": ""D010 / Frost Stone Beast Spawn"", ""region_size"": 1, ""count"": 700, ""delay"": 1, ""respawn_index"": 0}"	"{""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""count"": 700, ""range"": null}"	medium	pass	pending	[]	pending-review	hero-kill-plan-exact-coordinate	matched	source plan has count but no radius/range field; do not infer write target
D010	"{""x"": 461, ""y"": 330}"		700	Jungle Mammoth	361	Jungle Mammoth	"{""index"": 7820, ""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""region_index"": 5898, ""region_name"": ""D010 / Jungle Mammoth Spawn"", ""region_size"": 1, ""count"": 700, ""delay"": 1, ""respawn_index"": 0}"	"{""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""count"": 700, ""range"": null}"	medium	pass	pending	[]	pending-review	hero-kill-plan-exact-coordinate	matched	source plan has count but no radius/range field; do not infer write target
D010	"{""x"": 461, ""y"": 330}"		700	Unicorn Rhino	450	Unicorn Rhino	"{""index"": 7821, ""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""region_index"": 5899, ""region_name"": ""D010 / Unicorn Rhino Spawn"", ""region_size"": 1, ""count"": 700, ""delay"": 1, ""respawn_index"": 0}"	"{""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""count"": 700, ""range"": null}"	medium	pass	pending	[]	pending-review	hero-kill-plan-exact-coordinate	matched	source plan has count but no radius/range field; do not infer write target
D010	"{""x"": 461, ""y"": 330}"		700	Desolation Corpse	463	Desolation Corpse	"{""index"": 7822, ""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""region_index"": 5900, ""region_name"": ""D010 / Desolation Corpse Spawn"", ""region_size"": 1, ""count"": 700, ""delay"": 1, ""respawn_index"": 0}"	"{""map"": ""D010"", ""xy"": {""x"": 461, ""y"": 330}, ""count"": 700, ""range"": null}"	medium	pass	pending	[]	pending-review	hero-kill-plan-exact-coordinate	matched	source plan has count but no radius/range field; do not infer write target
